time,animal_id,x,y
699,905,223.24,140.8
700,312,159.35,240.07
700,511,118.73,275.44
700,607,180.23,152.48
700,811,191.53,165.45
700,905,225.66,138.52
701,312,161.47,236.42
701,511,121.44,271.17
701,607,183.12,149.45
701,811,193.97,161.39
701,905,227.78,136.47
702,312,163.61,232.78
702,511,124.34,266.83
702,607,185.96,146.61
702,811,196.37,157.19
702,905,229.51,134.76
703,312,165.69,229.27
703,511,127.39,262.34
703,607,188.87,143.9
703,811,198.57,153.34
703,905,231.09,133.13
704,312,167.79,225.76
704,511,130.4,257.83
704,607,191.75,141.28
704,811,200.78,149.59
704,905,232.54,131.64
705,312,169.91,222.31
705,511,133.33,253.42
705,607,194.59,138.68
705,811,203.18,145.85
705,905,233.87,130.27
706,312,171.89,218.96
706,511,136.19,248.97
706,607,197.35,136.19
706,811,205.79,142.21
706,905,235.1,129.0
707,312,173.78,215.81
707,511,138.91,244.53
707,607,199.98,133.82
707,811,208.46,138.61
707,905,236.33,127.74
708,312,175.6,212.86
708,511,141.42,240.2
708,607,202.4,131.73
708,811,211.15,135.06
708,905,237.49,126.47
709,312,177.46,209.85
709,511,143.83,235.78
709,607,204.75,129.67
709,811,213.66,131.49
709,905,238.7,125.2
710,312,179.35,206.79
710,511,146.17,231.4
710,607,207.08,127.71
710,811,216.11,127.76
710,905,239.95,123.94
711,312,181.3,203.66
711,511,148.45,227.15
711,607,209.4,125.9
711,811,218.64,124.01
711,905,241.35,122.59
712,312,183.31,200.45
712,511,150.63,223.18
712,607,211.69,124.12
712,811,221.39,120.33
712,905,242.81,121.16
713,312,185.27,197.33
713,511,152.94,219.24
713,607,213.89,122.41
713,811,224.38,116.7
713,905,244.41,119.54
714,312,187.28,194.16
714,511,155.44,215.26
714,607,216.06,120.84
714,811,227.44,113.26
714,905,246.18,117.88
715,312,189.29,191.05
715,511,158.02,211.3
715,607,218.03,119.41
715,811,230.69,109.91
715,905,248.11,116.16
716,312,191.37,187.94
716,511,160.8,207.39
716,607,219.76,118.08
716,811,233.91,106.76
716,905,250.15,114.46
717,312,193.56,184.8
717,511,163.57,203.57
717,607,221.45,116.79
717,811,237.05,104.16
717,905,252.21,112.87
718,312,195.95,181.61
718,511,166.27,199.93
718,607,223.06,115.54
718,811,240.19,101.81
718,905,254.24,111.34
719,312,198.35,178.53
719,511,168.93,196.46
719,607,224.63,114.22
719,811,243.57,99.7
719,905,256.13,110.04
720,312,200.77,175.66
720,511,171.43,193.13
720,607,226.24,112.8
720,811,247.03,97.91
720,905,257.77,108.9
721,312,203.26,172.85
721,511,173.69,190.09
721,607,227.89,111.43
721,811,250.55,96.19
721,905,259.33,107.84
722,312,205.9,170.06
722,511,175.77,187.22
722,607,229.42,110.11
722,811,254.13,94.36
722,905,260.77,106.98
723,312,208.59,167.31
723,511,177.84,184.37
723,607,230.88,108.8
723,811,257.68,92.32
723,905,262.13,106.23
724,312,211.34,164.67
724,511,179.88,181.64
724,607,232.33,107.53
724,811,261.29,90.16
724,905,263.52,105.54
725,312,214.11,162.16
725,511,181.87,178.98
725,607,233.78,106.32
725,811,265.05,88.04
725,905,265.18,104.78
726,312,216.9,159.84
726,511,183.89,176.4
726,607,235.29,105.05
726,811,268.86,85.88
726,905,267.2,104.0
727,312,219.61,157.65
727,511,185.85,173.9
727,607,236.82,103.86
727,811,272.58,83.79
727,905,269.76,103.05
728,312,222.4,155.55
728,511,187.8,171.56
728,607,238.27,102.77
728,811,276.14,81.87
728,905,272.66,102.06
729,312,225.2,153.59
729,511,189.71,169.35
729,607,239.76,101.72
729,811,279.65,79.96
729,905,275.72,101.07
730,312,228.02,151.77
730,511,191.54,167.41
730,607,241.39,100.63
730,811,283.08,78.13
730,905,279.04,100.01
731,312,230.86,150.11
731,511,193.13,165.7
731,607,243.21,99.54
731,811,286.46,76.41
731,905,282.71,98.97
732,312,233.69,148.57
732,511,194.6,164.24
732,607,245.16,98.41
732,811,289.82,74.74
732,905,286.73,97.88
733,312,236.28,147.29
733,511,195.96,162.99
733,607,247.04,97.27
733,811,293.41,73.12
733,905,291.02,96.83
734,312,238.75,146.23
734,511,197.3,161.81
734,607,249.04,96.08
734,811,297.09,71.62
734,905,295.53,95.8
735,312,241.1,145.1
735,511,198.51,160.84
735,607,251.16,94.92
735,811,300.62,70.18
735,905,300.27,94.73
736,312,243.46,144.03
736,511,199.68,159.91
736,607,253.44,93.78
736,811,304.13,68.66
736,905,305.06,93.71
737,312,245.73,142.97
737,511,200.8,159.18
737,607,256.0,92.55
737,811,307.84,67.15
737,905,309.68,92.72
738,312,248.11,141.91
738,511,201.83,158.52
738,607,258.78,91.31
738,811,311.85,65.53
738,905,314.11,91.8
739,312,250.58,140.89
739,511,202.85,157.96
739,607,261.65,90.06
739,811,315.97,63.97
739,905,318.44,90.93
740,312,253.24,139.77
740,511,203.84,157.39
740,607,264.61,88.8
740,811,320.28,62.42
740,905,322.67,90.06
741,312,256.12,138.54
741,511,204.86,156.79
741,607,267.64,87.61
741,811,324.67,61.0
741,905,326.83,89.18
742,312,259.19,137.28
742,511,205.98,156.17
742,607,270.82,86.45
742,811,329.2,59.69
742,905,330.73,88.32
743,312,262.3,136.0
743,511,207.12,155.47
743,607,274.34,85.25
743,811,333.87,58.37
743,905,334.28,87.46
744,312,265.67,134.6
744,511,208.33,154.7
744,607,277.79,84.01
744,811,338.54,57.07
744,905,337.9,86.5
745,312,269.33,133.03
745,511,209.53,153.83
745,607,281.34,82.81
745,811,343.19,55.85
745,905,341.56,85.55
746,312,273.34,131.26
746,511,210.79,152.97
746,607,285.04,81.59
746,811,347.72,54.73
746,905,345.26,84.57
747,312,277.6,129.38
747,511,212.06,152.08
747,607,288.81,80.51
747,811,352.2,53.68
747,905,348.83,83.61
748,312,282.12,127.4
748,511,213.33,151.13
748,607,292.97,79.41
748,811,356.38,52.8
748,905,352.33,82.75
749,312,286.86,125.27
749,511,214.59,150.2
749,607,297.31,78.34
749,811,360.13,52.01
749,905,355.78,81.83
750,312,291.85,123.05
750,511,215.9,149.19
750,607,301.84,77.4
750,811,363.56,51.1
750,905,359.18,80.9
751,312,296.76,120.86
751,511,217.27,148.11
751,607,306.59,76.43
751,811,366.82,50.25
751,905,362.46,79.94
752,312,301.47,118.71
752,511,218.71,146.99
752,607,311.47,75.51
752,811,370.16,49.29
752,905,365.55,79.03
753,312,306.01,116.73
753,511,220.21,145.78
753,607,316.48,74.6
753,811,373.59,48.31
753,905,368.47,78.12
754,312,310.48,114.74
754,511,221.97,144.4
754,607,321.58,73.67
754,811,377.31,47.26
754,905,371.49,77.17
755,312,314.75,112.93
755,511,224.1,142.77
755,607,326.71,72.72
755,811,381.3,46.12
755,905,374.83,76.19
756,312,318.68,111.22
756,511,226.61,141.03
756,607,331.72,71.76
756,811,385.43,44.92
756,905,378.46,75.13
757,312,322.28,109.73
757,511,229.27,139.12
757,607,336.52,70.75
757,811,389.62,43.63
757,905,382.44,73.94
758,312,325.75,108.35
758,511,232.2,137.13
758,607,341.02,69.55
758,811,393.8,42.37
758,905,386.77,72.71
759,312,329.11,107.07
759,511,235.3,135.08
759,607,345.52,68.37
759,811,397.94,41.18
759,905,391.33,71.5
760,312,332.64,105.8
760,511,238.86,132.86
760,607,349.76,67.03
760,811,402.05,40.01
760,905,395.96,70.36
761,312,336.3,104.52
761,511,242.8,130.49
761,607,353.86,65.65
761,811,406.1,38.93
761,905,400.49,69.34
762,312,340.17,103.22
762,511,247.11,127.96
762,607,358.03,64.28
762,811,409.85,38.05
762,905,404.88,68.41
763,312,344.13,101.97
763,511,251.78,125.3
763,607,362.27,62.93
763,811,413.39,37.18
763,905,409.06,67.47
764,312,348.02,100.61
764,511,256.77,122.51
764,607,366.72,61.69
764,811,416.43,36.46
764,905,412.93,66.62
765,312,351.88,99.21
765,511,261.84,119.6
765,607,371.52,60.47
765,811,419.25,35.88
765,905,416.29,65.8
766,312,355.79,97.69
766,511,266.93,116.75
766,607,376.6,59.33
766,811,421.93,35.36
766,905,418.97,65.13
767,312,359.95,96.14
767,511,271.76,114.01
767,607,381.89,58.3
767,811,424.42,34.88
767,905,420.93,64.6
768,312,364.31,94.54
768,511,276.47,111.36
768,607,387.13,57.34
768,811,426.8,34.48
768,905,422.43,64.19
769,312,368.81,93.01
769,511,281.01,108.79
769,607,392.02,56.53
769,811,429.07,34.2
769,905,423.51,63.8
770,312,373.39,91.56
770,511,285.46,106.36
770,607,396.58,55.88
770,811,431.15,33.95
770,905,424.27,63.48
771,312,377.92,90.34
771,511,289.66,104.08
771,607,400.74,55.26
771,811,433.06,33.81
771,905,424.81,63.16
772,312,382.33,89.29
772,511,293.9,101.96
772,607,404.46,54.68
772,811,434.74,33.74
772,905,425.25,62.88
773,312,386.59,88.42
773,511,298.33,99.86
773,607,407.45,54.19
773,811,436.14,33.77
773,905,425.59,62.59
774,312,390.79,87.68
774,511,302.95,97.79
774,607,409.57,53.7
774,811,437.45,33.92
774,905,425.99,62.25
775,312,394.56,87.09
775,511,307.6,95.78
775,607,411.27,53.3
775,811,438.72,34.28
775,905,426.8,61.91
776,312,397.84,86.63
776,511,312.2,93.9
776,607,412.67,52.96
776,811,439.89,34.76
776,905,428.2,61.49
777,312,400.43,86.35
777,511,316.65,92.2
777,607,413.92,52.52
777,811,441.08,35.32
777,905,430.32,61.06
778,312,402.4,86.02
778,511,320.79,90.72
778,607,415.04,52.11
778,811,442.32,36.07
778,905,433.11,60.65
779,312,403.87,85.75
779,511,324.32,89.45
779,607,416.26,51.69
779,811,443.76,36.98
779,905,436.61,60.2
780,312,404.94,85.47
780,511,327.27,88.41
780,607,417.7,51.35
780,811,445.41,38.18
780,905,440.68,59.73
781,312,405.67,85.23
781,511,329.56,87.68
781,607,419.34,51.04
781,811,447.34,39.55
781,905,445.23,59.28
782,312,406.18,84.91
782,511,331.35,87.06
782,607,421.2,50.82
782,811,449.54,41.21
782,905,450.01,58.84
783,312,406.55,84.54
783,511,332.79,86.53
783,607,423.12,50.7
783,811,451.97,43.03
783,905,454.79,58.35
784,312,406.92,84.19
784,511,334.1,85.96
784,607,425.22,50.69
784,811,454.31,44.75
784,905,459.39,58.03
785,312,407.38,83.79
785,511,335.42,85.43
785,607,427.26,50.73
785,811,456.57,46.44
785,905,463.53,57.76
786,312,408.1,83.32
786,511,336.87,84.87
786,607,429.31,50.88
786,811,458.85,48.13
786,905,467.06,57.54
787,312,409.08,82.84
787,511,338.34,84.27
787,607,431.18,51.14
787,811,461.46,50.0
787,905,469.73,57.3
788,312,410.39,82.29
788,511,339.97,83.68
788,607,432.89,51.52
788,811,464.31,51.98
788,905,471.74,57.17
789,312,411.97,81.7
789,511,341.82,83.08
789,607,434.31,51.9
789,811,467.2,53.86
789,905,473.28,57.07
790,312,413.81,81.06
790,511,344.02,82.51
790,607,435.45,52.24
790,811,470.09,55.74
790,905,474.37,57.03
791,312,415.87,80.45
791,511,346.48,82.01
791,607,436.36,52.56
791,811,473.07,57.63
791,905,475.06,57.09
792,312,418.13,79.86
792,511,349.24,81.49
792,607,437.15,52.92
792,811,476.19,59.63
792,905,475.39,57.19
793,312,420.37,79.38
793,511,352.13,80.97
793,607,437.92,53.21
793,811,479.35,61.68
793,905,475.59,57.3
794,312,422.63,78.98
794,511,355.25,80.51
794,607,438.75,53.55
794,811,482.58,63.89
794,905,475.58,57.4
795,312,424.75,78.68
795,511,358.43,80.11
795,607,439.64,53.82
795,811,485.8,66.03
795,905,475.54,57.47
796,312,426.73,78.39
796,511,361.56,79.78
796,607,440.6,54.14
796,811,488.9,68.11
796,905,475.46,57.49
797,312,428.51,78.18
797,511,364.57,79.52
797,607,441.45,54.38
797,811,491.64,69.92
797,905,475.39,57.53
798,312,430.29,78.09
798,511,367.46,79.27
798,607,442.32,54.68
798,811,493.85,71.49
798,905,475.42,57.57
799,312,432.05,78.09
799,511,370.18,79.18
799,607,443.22,54.95
799,811,495.89,72.89
799,905,475.48,57.51
800,312,433.87,78.12
800,511,372.58,79.19
800,607,444.17,55.15
800,811,497.83,74.25
800,905,475.56,57.44
801,312,435.83,78.23
801,511,374.6,79.28
801,607,445.18,55.36
801,811,499.76,75.6
801,905,475.64,57.28
802,312,437.98,78.37
802,511,376.51,79.41
802,607,446.17,55.57
802,811,501.48,76.78
802,905,475.8,57.13
803,312,440.32,78.46
803,511,378.28,79.55
803,607,447.13,55.8
803,811,502.94,77.73
803,905,476.01,56.87
804,312,442.84,78.61
804,511,379.92,79.71
804,607,448.1,56.14
804,811,504.31,78.67
804,905,476.35,56.7
805,312,445.48,78.76
805,511,381.46,79.84
805,607,449.09,56.6
805,811,505.66,79.53
805,905,476.75,56.49
806,312,448.22,78.96
806,511,382.93,79.86
806,607,450.2,57.13
806,811,506.95,80.38
806,905,477.23,56.33
807,312,450.89,79.16
807,511,384.21,79.89
807,607,451.4,57.82
807,811,508.12,81.12
807,905,477.92,56.14
808,312,453.43,79.41
808,511,385.36,79.89
808,607,452.87,58.79
808,811,509.26,81.82
808,905,478.66,55.96
809,312,455.77,79.64
809,511,386.35,79.82
809,607,454.58,60.0
809,811,510.38,82.4
809,905,479.49,55.74
810,312,457.89,79.87
810,511,387.25,79.75
810,607,456.42,61.43
810,811,511.33,82.92
810,905,480.36,55.53
811,312,459.81,80.12
811,511,388.04,79.68
811,607,458.45,62.99
811,811,512.06,83.41
811,905,481.25,55.35
812,312,461.55,80.42
812,511,388.71,79.6
812,607,460.7,64.59
812,811,512.7,83.91
812,905,482.24,55.16
813,312,463.04,80.71
813,511,389.44,79.54
813,607,463.05,66.18
813,811,513.27,84.37
813,905,483.22,55.0
814,312,464.34,81.04
814,511,390.05,79.55
814,607,465.33,67.54
814,811,513.86,84.87
814,905,484.16,54.89
815,312,465.49,81.41
815,511,390.65,79.61
815,607,467.51,68.71
815,811,514.54,85.46
815,905,485.06,54.76
816,312,466.48,81.8
816,511,391.26,79.72
816,607,469.53,69.7
816,811,515.27,86.0
816,905,485.94,54.68
817,312,467.33,82.19
817,511,391.9,79.88
817,607,471.44,70.49
817,811,515.93,86.54
817,905,486.83,54.64
818,312,468.17,82.61
818,511,392.52,80.04
818,607,473.23,70.95
818,811,516.59,87.02
818,905,487.75,54.66
819,312,468.88,82.93
819,511,393.15,80.22
819,607,474.95,71.06
819,811,517.45,87.46
819,905,488.64,54.66
820,312,469.53,83.28
820,511,393.82,80.39
820,607,476.43,70.85
820,811,518.54,87.93
820,905,489.61,54.71
821,312,470.1,83.54
821,511,394.51,80.48
821,607,477.9,70.5
821,811,519.96,88.29
821,905,490.75,54.66
822,312,470.59,83.82
822,511,395.22,80.56
822,607,479.54,70.06
822,811,521.68,88.64
822,905,492.05,54.66
823,312,471.05,84.02
823,511,395.93,80.62
823,607,481.39,69.63
823,811,523.69,88.97
823,905,493.46,54.68
824,312,471.56,84.24
824,511,396.64,80.72
824,607,483.49,69.14
824,811,525.91,89.27
824,905,495.13,54.77
825,312,472.06,84.45
825,511,397.33,80.81
825,607,485.85,68.71
825,811,528.33,89.59
825,905,496.89,54.8
826,312,472.54,84.66
826,511,397.99,80.88
826,607,488.34,68.2
826,811,530.75,89.8
826,905,498.66,54.81
827,312,473.01,84.86
827,511,398.7,80.92
827,607,490.92,67.76
827,811,533.11,89.96
827,905,500.59,54.82
828,312,473.46,85.14
828,511,399.33,80.99
828,607,493.59,67.39
828,811,535.62,90.15
828,905,502.68,54.86
829,312,473.89,85.42
829,511,399.94,81.06
829,607,496.44,67.16
829,811,538.21,90.38
829,905,505.03,54.96
830,312,474.4,85.76
830,511,400.61,81.16
830,607,499.5,67.09
830,811,540.82,90.52
830,905,507.62,55.11
831,312,474.89,86.08
831,511,401.25,81.16
831,607,502.8,67.13
831,811,543.27,90.66
831,905,510.5,55.34
832,312,475.41,86.33
832,511,401.85,81.14
832,607,506.24,67.14
832,811,545.73,90.73
832,905,513.47,55.68
833,312,475.92,86.5
833,511,402.42,81.18
833,607,509.65,67.11
833,811,548.26,90.8
833,905,516.52,56.05
834,312,476.47,86.72
834,511,403.02,81.15
834,607,512.89,67.09
834,811,550.66,90.85
834,905,519.6,56.55
835,312,477.07,86.92
835,511,403.62,81.1
835,607,516.11,67.16
835,811,553.14,90.86
835,905,522.67,56.99
836,312,477.67,87.11
836,511,404.21,81.09
836,607,519.34,67.37
836,811,555.77,90.97
836,905,525.61,57.56
837,312,478.39,87.25
837,511,404.75,81.09
837,607,522.49,67.79
837,811,558.6,91.17
837,905,528.24,58.09
838,312,479.36,87.42
838,511,405.32,81.09
838,607,525.48,68.37
838,811,561.58,91.32
838,905,530.54,58.59
839,312,480.53,87.64
839,511,405.88,81.1
839,607,528.24,69.04
839,811,564.72,91.58
839,905,532.31,58.91
840,312,481.96,87.9
840,511,406.45,81.11
840,607,530.67,69.72
840,811,567.85,91.68
840,905,533.57,59.08
841,312,483.57,88.17
841,511,407.01,81.17
841,607,532.93,70.51
841,811,570.93,91.75
841,905,534.63,59.1
842,312,485.44,88.51
842,511,407.62,81.2
842,607,535.01,71.4
842,811,574.07,91.86
842,905,535.44,59.0
843,312,487.56,88.94
843,511,408.19,81.21
843,607,536.98,72.24
843,811,577.24,91.9
843,905,536.04,58.86
844,312,490.08,89.36
844,511,408.95,81.2
844,607,538.77,73.04
844,811,580.5,91.9
844,905,536.54,58.62
845,312,492.65,89.81
845,511,409.84,81.09
845,607,540.45,73.73
845,811,583.78,91.76
845,905,536.91,58.39
846,312,495.31,90.2
846,511,411.1,81.05
846,607,541.95,74.2
846,811,587.15,91.56
846,905,537.22,58.17
847,312,498.04,90.6
847,511,412.67,80.98
847,607,543.25,74.54
847,811,590.31,91.24
847,905,537.47,57.87
848,312,500.83,91.04
848,511,414.49,80.86
848,607,544.44,74.8
848,811,593.08,90.89
848,905,537.63,57.63
849,312,503.65,91.49
849,511,416.77,80.77
849,607,545.46,75.0
849,811,595.76,90.59
849,905,537.81,57.25
850,312,506.54,91.91
850,511,419.58,80.64
850,607,546.42,75.14
850,811,598.17,90.5
850,905,538.01,56.96
851,312,509.55,92.33
851,511,422.86,80.51
851,607,547.22,75.32
851,811,600.34,90.58
851,905,538.24,56.67
852,312,512.68,92.74
852,511,426.65,80.38
852,607,548.03,75.48
852,811,602.13,90.78
852,905,538.59,56.41
853,312,515.86,93.18
853,511,430.81,80.19
853,607,548.78,75.63
853,811,603.72,91.22
853,905,539.04,56.11
854,312,518.96,93.48
854,511,435.28,80.01
854,607,549.53,75.76
854,811,605.02,91.76
854,905,539.63,55.85
855,312,521.82,93.71
855,511,439.82,79.82
855,607,550.35,75.94
855,811,605.94,92.35
855,905,540.52,55.73
856,312,524.63,93.92
856,511,444.25,79.55
856,607,551.18,76.16
856,811,606.61,93.05
856,905,541.77,55.76
857,312,527.17,94.08
857,511,448.4,79.23
857,607,552.14,76.36
857,811,607.3,93.78
857,905,543.3,55.97
858,312,529.42,94.12
858,511,452.21,78.87
858,607,553.17,76.62
858,811,608.16,94.53
858,905,545.1,56.29
859,312,531.32,94.04
859,511,455.61,78.43
859,607,554.35,76.9
859,811,609.24,95.24
859,905,547.12,56.79
860,312,532.92,93.79
860,511,458.62,78.01
860,607,555.66,77.15
860,811,610.65,95.91
860,905,549.39,57.32
861,312,534.4,93.47
861,511,461.02,77.53
861,607,557.07,77.49
861,811,612.19,96.5
861,905,551.89,57.93
862,312,535.81,93.07
862,511,462.96,77.04
862,607,558.58,77.8
862,811,613.93,97.04
862,905,554.45,58.64
863,312,537.3,92.71
863,511,464.7,76.58
863,607,560.24,78.18
863,811,615.8,97.55
863,905,557.0,59.24
864,312,538.78,92.33
864,511,466.35,76.03
864,607,562.13,78.72
864,811,617.66,98.08
864,905,559.63,59.89
865,312,540.35,92.03
865,511,467.91,75.59
865,607,564.26,79.5
865,811,619.46,98.56
865,905,562.29,60.61
866,312,542.13,91.87
866,511,469.45,75.11
866,607,566.77,80.52
866,811,621.11,98.94
866,905,565.06,61.32
867,312,544.24,91.9
867,511,471.22,74.59
867,607,569.51,81.79
867,811,622.68,99.29
867,905,567.7,62.11
868,312,546.5,92.14
868,511,473.37,74.1
868,607,572.48,83.23
868,811,624.14,99.61
868,905,570.49,63.06
869,312,548.94,92.55
869,511,475.96,73.59
869,607,575.52,84.86
869,811,625.34,99.8
869,905,573.55,64.16
870,312,551.62,93.22
870,511,478.99,73.05
870,607,578.63,86.62
870,811,626.42,99.95
870,905,577.01,65.46
871,312,554.43,94.09
871,511,482.36,72.45
871,607,581.69,88.35
871,811,627.42,99.97
871,905,580.69,66.9
872,312,557.41,95.1
872,511,485.91,71.76
872,607,584.5,90.02
872,811,628.41,99.98
872,905,584.65,68.5
873,312,560.53,96.17
873,511,489.74,71.01
873,607,587.07,91.54
873,811,629.46,100.08
873,905,588.76,70.16
874,312,563.73,97.27
874,511,493.81,70.35
874,607,589.33,92.79
874,811,630.63,100.23
874,905,592.79,71.8
875,312,567.18,98.52
875,511,498.1,69.82
875,607,591.25,93.85
875,811,631.77,100.63
875,905,596.58,73.37
876,312,570.7,99.84
876,511,502.6,69.48
876,607,592.8,94.64
876,811,632.98,101.25
876,905,599.78,74.79
877,312,574.22,101.27
877,511,507.18,69.4
877,607,594.12,95.28
877,811,634.18,102.18
877,905,602.5,76.04
878,312,577.54,102.71
878,511,511.8,69.58
878,607,595.4,95.98
878,811,635.33,103.29
878,905,604.77,77.12
879,312,580.65,104.18
879,511,516.29,70.07
879,607,596.65,96.68
879,811,636.41,104.57
879,905,606.54,78.1
880,312,583.46,105.66
880,511,520.48,70.69
880,607,597.89,97.43
880,811,637.53,106.17
880,905,607.9,78.93
881,312,585.91,107.05
881,511,524.52,71.38
881,607,599.14,98.2
881,811,638.62,108.12
881,905,608.76,79.77
882,312,587.81,108.37
882,511,528.46,72.19
882,607,600.33,99.09
882,811,639.68,110.32
882,905,609.45,80.74
883,312,589.21,109.39
883,511,532.33,73.18
883,607,601.59,100.13
883,811,640.59,112.63
883,905,610.04,81.77
884,312,590.19,110.31
884,511,536.11,74.35
884,607,602.89,101.25
884,811,641.58,114.99
884,905,610.6,82.93
885,312,590.78,111.08
885,511,539.64,75.56
885,607,604.12,102.33
885,811,642.55,117.33
885,905,611.29,84.21
886,312,591.05,111.68
886,511,543.02,76.81
886,607,605.29,103.48
886,811,643.67,119.82
886,905,612.25,85.77
887,312,591.03,112.09
887,511,546.34,78.16
887,607,606.48,104.71
887,811,644.91,122.52
887,905,613.42,87.66
888,312,590.97,112.47
888,511,549.55,79.65
888,607,607.75,106.05
888,811,646.18,125.3
888,905,614.63,89.83
889,312,591.03,112.91
889,511,552.67,81.24
889,607,609.08,107.61
889,811,647.5,128.21
889,905,615.84,92.17
890,312,591.15,113.44
890,511,555.65,82.87
890,607,610.47,109.29
890,811,648.81,131.13
890,905,616.92,94.62
891,312,591.31,113.99
891,511,558.46,84.61
891,607,611.88,111.07
891,811,650.13,133.95
891,905,618.04,97.09
892,312,591.5,114.6
892,511,561.08,86.33
892,607,613.4,113.03
892,811,651.4,136.53
892,905,619.08,99.46
893,312,591.71,115.23
893,511,563.54,87.97
893,607,614.88,115.09
893,811,652.76,139.03
893,905,620.03,101.76
894,312,591.91,116.03
894,511,565.63,89.45
894,607,616.4,117.25
894,811,654.02,141.51
894,905,620.82,103.82
895,312,592.16,116.99
895,511,567.46,90.78
895,607,617.89,119.45
895,811,655.1,143.89
895,905,621.4,105.72
896,312,592.42,118.17
896,511,569.08,92.02
896,607,619.26,121.62
896,811,656.12,146.07
896,905,621.73,107.33
897,312,592.71,119.48
897,511,570.6,93.31
897,607,620.54,123.74
897,811,657.03,148.07
897,905,621.75,108.49
898,312,593.13,121.06
898,511,572.09,94.61
898,607,621.73,125.87
898,811,657.94,149.97
898,905,621.46,109.28
899,312,593.63,122.9
899,511,573.49,95.86
899,607,622.81,127.93
899,811,658.74,151.7
899,905,621.1,109.78
900,312,594.34,125.06
900,511,574.89,97.12
900,607,623.82,130.05
900,811,659.46,153.29
900,905,620.71,110.15
901,312,595.13,127.42
901,511,576.22,98.38
901,607,624.84,132.24
901,811,660.14,154.85
901,905,620.41,110.45
902,312,596.1,130.02
902,511,577.49,99.62
902,607,625.86,134.45
902,811,660.77,156.28
902,905,620.04,110.64
903,312,597.15,132.7
903,511,578.71,100.89
903,607,626.78,136.58
903,811,661.43,157.73
903,905,619.6,110.67
904,312,598.24,135.42
904,511,579.9,102.18
904,607,627.64,138.63
904,811,662.03,159.19
904,905,619.18,110.65
905,312,599.27,138.05
905,511,581.08,103.59
905,607,628.43,140.59
905,811,662.65,160.7
905,905,618.89,110.63
906,312,600.32,140.57
906,511,582.33,104.98
906,607,629.26,142.5
906,811,663.4,162.24
906,905,618.68,110.62
907,312,601.23,142.84
907,511,583.6,106.35
907,607,630.05,144.35
907,811,664.2,163.86
907,905,618.51,110.67
908,312,602.05,145.02
908,511,584.82,107.72
908,607,630.85,146.06
908,811,664.92,165.45
908,905,618.46,110.68
909,312,602.87,147.03
909,511,585.95,109.0
909,607,631.61,147.65
909,811,665.68,167.06
909,905,618.51,110.77
910,312,603.54,148.84
910,511,587.04,110.24
910,607,632.34,149.23
910,811,666.58,168.68
910,905,618.63,110.9
911,312,604.14,150.43
911,511,588.14,111.48
911,607,633.11,151.03
911,811,667.5,170.43
911,905,618.81,111.04
912,312,604.67,151.88
912,511,589.19,112.6
912,607,634.02,153.1
912,811,668.5,172.21
912,905,619.03,111.28
913,312,605.21,153.29
913,511,590.18,113.65
913,607,635.04,155.37
913,811,669.45,174.02
913,905,619.33,111.58
914,312,605.72,154.64
914,511,591.1,114.62
914,607,636.05,157.73
914,811,670.33,175.77
914,905,619.68,111.96
915,312,606.21,155.86
915,511,591.99,115.47
915,607,637.06,160.19
915,811,671.22,177.45
915,905,620.15,112.4
916,312,606.68,157.08
916,511,592.77,116.29
916,607,638.13,162.82
916,811,672.02,179.04
916,905,620.61,112.93
917,312,607.12,158.22
917,511,593.42,117.11
917,607,639.2,165.57
917,811,672.85,180.85
917,905,621.1,113.62
918,312,607.57,159.34
918,511,594.03,117.84
918,607,640.39,168.49
918,811,673.68,182.89
918,905,621.75,114.49
919,312,607.98,160.46
919,511,594.58,118.6
919,607,641.65,171.56
919,811,674.65,185.31
919,905,622.48,115.54
920,312,608.36,161.5
920,511,595.17,119.25
920,607,642.99,174.68
920,811,675.72,187.88
920,905,623.25,116.76
921,312,608.67,162.45
921,511,595.7,119.94
921,607,644.38,177.78
921,811,676.91,190.73
921,905,624.08,118.14
922,312,609.07,163.38
922,511,596.23,120.59
922,607,645.79,180.82
922,811,678.18,193.61
922,905,625.0,119.5
923,312,609.52,164.23
923,511,596.72,121.21
923,607,647.19,183.69
923,811,679.59,196.74
923,905,625.85,120.91
924,312,609.88,165.03
924,511,597.34,121.83
924,607,648.54,186.47
924,811,681.07,199.91
924,905,626.69,122.29
925,312,610.27,165.77
925,511,598.2,122.61
925,607,649.87,189.22
925,811,682.46,203.02
925,905,627.49,123.59
926,312,610.67,166.46
926,511,599.28,123.54
926,607,651.22,191.89
926,811,683.86,205.97
926,905,628.21,124.86
927,312,611.04,167.17
927,511,600.54,124.72
927,607,652.59,194.49
927,811,685.28,208.91
927,905,628.8,125.93
928,312,611.38,167.76
928,511,601.98,126.09
928,607,653.87,196.98
928,811,686.68,211.72
928,905,629.25,126.87
929,312,611.68,168.31
929,511,603.54,127.67
929,607,655.19,199.49
929,811,688.11,214.31
929,905,629.6,127.59
930,312,611.95,168.89
930,511,605.14,129.38
930,607,656.5,202.1
930,811,689.59,216.94
930,905,629.8,128.22
931,312,612.22,169.38
931,511,606.76,131.21
931,607,657.78,204.72
931,811,691.1,219.72
931,905,629.89,128.73
932,312,612.49,169.86
932,511,608.37,133.09
932,607,659.04,207.37
932,811,692.71,222.68
