_temporary_index_column,time,animal_id,x,y,distance,average_speed,average_acceleration,direction,stopped
4415,884,312,590.19,110.31,1.3441726079637386,2.9669595781293774,-0.020396122551740302,43.19126067750746,0
4416,884,511,536.11,74.35,3.95693062865648,4.286437723160595,-0.0016623563042160506,17.198541220065813,0
4417,884,607,602.89,101.25,1.7159254063041003,1.6044407720706926,-0.008667282677296329,40.746163563881915,0
4418,884,811,641.58,114.99,2.5592381678929406,1.9030070797694727,0.013796619728127313,67.24236368054648,0
4419,884,905,610.6,82.93,1.2880993750484049,2.1594641488618196,-0.03062820068011849,64.23067237565913,0
4420,885,312,590.78,111.08,0.9700515450221691,2.6970178699934255,-0.026994170813595186,52.539445139513006,0
4421,885,511,539.64,75.56,3.731621631409035,4.227338391370476,-0.005909933179011872,18.920494652930397,0
4422,885,607,604.12,102.33,1.6368567438844615,1.5488093244645298,-0.005563144760616279,41.284710894570765,0
4423,885,811,642.55,117.33,2.5330811277967094,2.035501286064833,0.013249420629536046,67.48453052619523,0
4424,885,905,611.29,84.21,1.454132043522831,1.8946457113335597,-0.026481843752825984,61.6725577992633,0
4425,886,312,591.05,111.68,0.6579513659838396,2.386876841797829,-0.03101410281955963,65.77225468204759,0
4426,886,511,543.02,76.81,3.6037341744362847,4.136429192264342,-0.009090919910613416,20.29552706912027,0
4427,886,607,605.29,103.48,1.6405486887014105,1.5388929313400566,-0.0009916393124473233,44.50608310138239,0
4428,886,811,643.67,119.82,2.7302930245671404,2.1725710357126293,0.013706974964779618,65.78182311540917,0
4429,886,905,612.25,85.77,1.8317205026968708,1.727726344970397,-0.016691936636316275,58.39249775375017,0
4430,887,312,591.03,112.09,0.41048751503547154,2.047987440439626,-0.03388894013582031,92.79270236571078,0
4431,887,511,546.34,78.16,3.5839782365411086,4.036757152251349,-0.009967204001299291,22.1279622067512,0
4432,887,607,606.48,104.71,1.7114321488157527,1.563339179654489,0.002444624831443254,45.94695144677191,0
4433,887,811,644.91,122.52,2.9711277320236564,2.31786483776844,0.014529380205581078,65.33260877196585,0
4434,887,905,613.42,87.66,2.2228360263411036,1.650662323595227,-0.00770640213751701,58.240519915188116,0
4435,888,312,590.97,112.47,0.38470768123341387,1.7245742492611005,-0.03234131911785256,98.97262661488847,0
4436,888,511,549.55,79.65,3.5389546479150495,3.92830210065945,-0.010845505159189894,24.8995243431665,0
4437,888,607,607.75,106.05,1.8462123388169527,1.6020700437374917,0.003873086408300264,46.53630012888427,0
4438,888,811,646.18,125.3,3.056354037084048,2.4636690805600763,0.014580424279163617,65.44744246402847,0
4439,888,905,614.63,89.83,2.484552273549521,1.6477353717886498,-0.0002926951806577094,60.85580132263787,0
4440,889,312,591.03,112.91,0.4440720662234807,1.4249901769242266,-0.02995840723368739,82.2348339815816,0
4441,889,511,552.67,81.24,3.501785258978625,3.8268148209000814,-0.010148727975936866,27.004090702759466,0
4442,889,607,609.08,107.61,2.0500000000000282,1.6638045559185504,0.006173451218105863,49.55028113766301,0
4443,889,811,647.5,128.21,3.1953873004692555,2.6157324392833408,0.015206335872326449,65.60056407582414,0
4444,889,905,615.84,92.17,2.634331034627217,1.7088494202911448,0.006111404850249502,62.65678574524686,0
4445,890,312,591.15,113.44,0.5434151267677431,1.161739183392175,-0.02632509935320515,77.24246783912288,0
4446,890,511,555.65,82.87,3.396660124298594,3.742918559278055,-0.008389626162202646,28.67777140604222,0
4447,890,607,610.47,109.29,2.180481598179628,1.7369354979878957,0.007313094206934534,50.39629223989943,0
4448,890,811,648.81,131.13,3.2003906011610184,2.7404666095477026,0.012473417026436184,65.83755829190885,0
4449,890,905,616.92,94.62,2.677480158656616,1.8172707277868643,0.010842130749571943,66.21133159042118,0
4450,891,312,591.31,113.99,0.5728001396647758,0.937334976998341,-0.022440420639383406,73.77980630440018,0
4451,891,511,558.46,84.61,3.3051021164254992,3.6635787983696764,-0.007933976090837857,31.766499045883656,0
4452,891,607,611.88,111.07,2.2707928130941104,1.8172019733163574,0.008026647532846164,51.61602899352129,0
4453,891,811,650.13,133.95,3.113647378879004,2.828434838957962,0.008796822941025928,64.91640599380821,0
4454,891,905,618.04,97.09,2.7120656334240887,1.9682608197120832,0.015099009192521894,65.60849785629999,0
4455,892,312,591.5,114.6,0.6389053137985472,0.7698729635467213,-0.01674620134516197,72.69947280805032,0
4456,892,511,561.08,86.33,3.1341346493091233,3.57475228517807,-0.008882651319160616,33.28444046549211,0
4457,892,607,613.4,113.03,2.4803225596683944,1.9166340946937512,0.009943212137739387,52.20605700138372,0
4458,892,811,651.4,136.53,2.875639059409233,2.8717939128418637,0.004335907388390181,63.791372091579916,0
4459,892,905,619.08,99.46,2.5881460546113146,2.1080376160535876,0.013977679634150442,66.30724200812163,0
4460,893,312,591.71,115.23,0.6640783086353803,0.6630641670328552,-0.01068087965138661,71.56505117707528,0
4461,893,511,563.54,87.97,2.956552045880407,3.4709453513850113,-0.010380693379305894,33.69006752598063,0
4462,893,607,614.88,115.09,2.536533067003082,2.006910536446786,0.009027644175303485,54.30477234064302,0
4463,893,811,652.76,139.03,2.845979620447068,2.908113804973012,0.003631989213114828,61.4538092689564,0
4464,893,905,620.03,101.76,2.4884734276258453,2.2381836530103847,0.013014603695679704,67.5572466347072,0
4465,894,312,591.91,116.03,0.8246211251235128,0.6111090187488327,-0.005195514828402248,75.96375653207807,0
4466,894,511,565.63,89.45,2.5609568524284327,3.331347973762207,-0.013959737762280433,35.30360645886063,0
4467,894,607,616.4,117.25,2.6412118430750553,2.0994391801238814,0.009252864367709534,54.86580694308465,0
4468,894,811,654.02,141.51,2.781726082848548,2.930362596468573,0.0022248791495560914,63.06649229758438,0
4469,894,905,620.82,103.82,2.206286472786359,2.3300023627841804,0.00918187097737957,69.01842365857662,0
4470,895,312,592.16,116.99,0.9920181449953362,0.6133056787461494,0.00021966599973166634,75.40342447450574,0
4471,895,511,567.46,90.78,2.2622555116520644,3.18441136178651,-0.014693661197569697,36.00875272293335,0
4472,895,607,617.89,119.45,2.657084868798895,2.2014619926153243,0.010202281249144286,55.89128600322833,0
4473,895,811,655.1,143.89,2.613579920339163,2.938412475722818,0.0008049879254245163,65.59233133221905,0
4474,895,905,621.4,105.72,1.986554806694227,2.38324463910132,0.005324227631713941,73.02450053207231,0
4475,896,312,592.42,118.17,1.208304597359462,0.6683410018837117,0.005503532313756232,77.57405713457301,0
4476,896,511,569.08,92.02,2.040098036859994,3.028047748028881,-0.015636361375762898,37.431602978410375,0
4477,896,607,619.26,121.62,2.5662813563598244,2.2940352593811655,0.009257326676584122,57.73429079534755,0
4478,896,811,656.12,146.07,2.4068236329236905,2.906065536558473,-0.0032346939164344946,64.92558065818478,0
4479,896,905,621.73,107.33,1.6434719346554187,2.364419782297175,-0.0018824856804144918,78.41658139531154,0
4480,897,312,592.71,119.48,1.3417153200288245,0.7614637823830469,0.00931227804993352,77.51751061504233,0
4481,897,511,570.6,93.31,1.9936148073286275,2.8690114051076328,-0.015903634292124824,40.32074083959565,0
4482,897,607,620.54,123.74,2.4764490707462348,2.3705369515742136,0.007650169219304814,58.87752980320844,0
4483,897,811,657.03,148.07,2.197293790097251,2.8286821423658326,-0.007738339419264051,65.53446488933801,0
4484,897,905,621.75,108.49,1.1601724009818504,2.2581534197612494,-0.010626636253592548,89.01223960036108,0
4485,898,312,593.13,121.06,1.6348700254148525,0.8864800168011907,0.01250162344181438,75.1137331509838,0
4486,898,511,572.09,94.61,1.9773972792537213,2.7128556682415,-0.01561557368661326,41.10415198691225,0
4487,898,607,621.73,125.87,2.4398770460824806,2.4299034223007667,0.00593664707265531,60.80854318463025,0
4488,898,811,657.94,149.97,2.106679852279451,2.733714723885373,-0.009496741848045965,64.40803197569541,0
4489,898,905,621.46,109.28,0.8415461959987631,2.0938528120061735,-0.016430060775507592,110.15761089454234,0
4490,899,312,593.63,122.9,1.9067249408344173,1.0327453042622845,0.014626528746109379,74.79759129082389,0
4491,899,511,573.49,95.86,1.876832437912329,2.5503603861348703,-0.01624952821066299,41.76029970389834,0
4492,899,607,622.81,127.93,2.32594066992257,2.457497489293021,0.0027594066992254083,62.333242707717254,0
4493,899,811,658.74,151.7,1.9060167890131219,2.60477767273976,-0.012893705114561315,65.18286912757426,0
4494,899,905,621.1,109.78,0.6161168720299824,1.8920313957464505,-0.020182141625972295,125.75388725443777,0
4495,900,312,594.34,125.06,2.2736974292988146,1.2057735345153917,0.01730282302531072,71.80411423835999,0
4496,900,511,574.89,97.12,1.883507366590306,2.3990451103640416,-0.01513152757708287,41.98721249581724,0
4497,900,607,623.82,130.05,2.348297255459843,2.474279055021042,0.0016781565728021253,64.52616504818236,0
4498,900,811,659.46,153.29,1.7454225849346772,2.4592808711171257,-0.014549680162263412,65.63754698468705,0
4499,900,905,620.71,110.15,0.5375872022286177,1.6780421001036507,-0.021398929564279977,136.50743575877362,0
4500,901,312,595.13,127.42,2.488714527622632,1.3973649733111773,0.019159143879578556,71.49224844686589,0
4501,901,511,576.22,98.38,1.8320753259623594,2.2517424313177274,-0.014730267904631411,43.451842301020946,0
4502,901,607,624.84,132.24,2.415884931034579,2.488788266815089,0.0014509211794047072,65.02608909411697,0
4503,901,811,660.14,154.85,1.701763790894594,2.3180925123186844,-0.014118835879844128,66.44773632710692,0
4504,901,905,620.41,110.45,0.42426406871197475,1.4492619436324392,-0.022878015647121153,135.0000000000068,0
4505,902,312,596.1,130.02,2.7750495491072042,1.610979396842043,0.021361442353086568,69.54061564107542,0
4506,902,511,577.49,99.62,1.7749647883831319,2.1158254452251284,-0.013591698609259906,44.315222492991474,0
4507,902,607,625.86,134.45,2.434029580756954,2.484158968923945,-0.00046292978911441904,65.22485943116827,0
4508,902,811,660.77,156.28,1.562625994920094,2.18679120586977,-0.013130130644891436,66.22365650276647,0
4509,902,905,620.04,110.64,0.4159326868617114,1.232040606857479,-0.021722133677496026,152.81888891452334,0
4510,903,312,597.15,132.7,2.878350221915288,1.8324065881700335,0.02214271913279906,68.60519889701905,0
4511,903,511,578.71,100.89,1.7610508226624397,1.9962753229033319,-0.011955012232179651,46.150363061328925,0
4512,903,607,626.78,136.58,2.320193957409601,2.462525057964597,-0.0021633910959347968,66.63928264257139,0
4513,903,811,661.43,157.73,1.5931415505220887,2.0615073988772723,-0.012528380699249775,65.52628118095622,0
4514,903,905,619.6,110.67,0.44102154142394,1.0272954182372884,-0.020474518862019054,176.09950625761743,0
4515,904,312,598.24,135.42,2.9302730248221005,2.042971778139892,0.02105651899698586,68.16228140601565,0
4516,904,511,579.9,102.18,1.755049856841644,1.915684623344653,-0.008059069955867892,47.309062789027244,0
4517,904,607,627.64,138.63,2.2230834442278486,2.4207122180798764,-0.004181283988472062,67.24135661865023,0
4518,904,811,662.03,159.19,1.5784802817900674,1.9411828187714242,-0.012032458010584812,67.6593520400052,0
4519,904,905,619.18,110.65,0.42047592083264523,0.8487143630419173,-0.017858105519537114,-177.27368900609474,0
4520,905,312,599.27,138.05,2.8244999557443915,2.2262199592147978,0.018324818107490558,68.61295118881598,0
4521,905,511,581.08,103.59,1.8386136081298161,1.873320432992428,-0.004236419035222494,50.07473037815594,0
4522,905,607,628.43,140.59,2.1132202914036133,2.3663257603403482,-0.0054386457739528105,68.04754750806059,0
4523,905,811,662.65,160.7,1.6323296235748397,1.843057789094992,-0.009812502967643221,67.67714161624465,0
4524,905,905,618.89,110.63,0.2906888370749371,0.6791277660799883,-0.016958659696192903,-176.05481377095992,0
4525,906,312,600.32,140.57,2.7300000000000093,2.378389499478853,0.015216954026405504,67.3801350519581,0
4526,906,511,582.33,104.98,1.869384925583814,1.8562491218648098,-0.0017071311127618172,48.03556912505558,0
4527,906,607,629.26,142.5,2.0825465180879044,2.3179522765131564,-0.004837348382719186,66.51240422234532,0
4528,906,811,663.4,162.24,1.7129214809792255,1.7736675739005456,-0.006939021519444632,64.03331641021967,0
4529,906,905,618.68,110.62,0.21023796041632228,0.5358043686560786,-0.014332339742390964,-177.27368900609667,0
4530,907,312,601.23,142.84,2.44560830878536,2.4887787983545064,0.011038929887565363,68.15508575396636,0
4531,907,511,583.6,106.35,1.868100639687254,1.8436977051006724,-0.00125514167641374,47.16925758972872,0
4532,907,607,630.05,144.35,2.0116162655933962,2.2714689959978727,-0.004648328051528372,66.87620811163163,0
4533,907,811,664.2,163.86,1.8067650649711278,1.7346147013879332,-0.003905287251261247,63.71858897867796,0
4534,907,905,618.51,110.67,0.17720045146665345,0.43750717370455894,-0.009829719495151967,163.61045966596237,1
4535,908,312,602.05,145.02,2.329120005495622,2.558203796362583,0.0069424998008076775,69.38637110180291,0
4536,908,511,584.82,107.72,1.834475401852006,1.829405517360501,-0.001429218774017138,48.314585820642954,0
4537,908,607,630.85,146.06,1.887882411592453,2.2162695325488704,-0.005519946344900229,64.92810259046284,0
4538,908,811,664.92,165.45,1.7454225849346041,1.6984889746534484,-0.0036125726734484776,65.63754698469006,0
4539,908,905,618.46,110.68,0.05099019513588426,0.358451573618271,-0.007905560008628793,168.69006752596414,1
4540,909,312,602.87,147.03,2.1708293346092513,2.5846142357400668,0.002641043937748355,67.8064954916047,0
4541,909,511,585.95,109.0,1.707424961747951,1.812464769744063,-0.0016940747616438045,48.56153308896325,0
4542,909,607,631.61,147.65,1.7622996340009824,2.1599054289567112,-0.005636410359215915,64.45278706021902,0
4543,909,811,665.68,167.06,1.780365131089696,1.6859238088611057,-0.001256516579234268,64.7303612547315,0
4544,909,905,618.51,110.77,0.10295630140983848,0.30713551655625665,-0.005131605706201437,60.94539590094206,1
4545,910,312,603.54,148.84,1.9300259065618661,2.5502470834663717,-0.0034367152273695025,69.6871737297938,0
4546,910,511,587.04,110.24,1.650969412193881,1.7892109743044204,-0.0023253795439642567,48.68348638916251,0
4547,910,607,632.34,149.23,1.740488437192266,2.0991245471299536,-0.0060780881826757675,65.20186754656152,0
4548,910,811,666.58,168.68,1.8532134253777082,1.6967028929054089,0.0010779084044303167,60.94539590092047,0
4549,910,905,618.63,110.9,0.1769180601295515,0.27106860234635005,-0.00360669142099066,47.29061004263957,1
4550,911,312,604.14,150.43,1.6994410845922368,2.471319739163332,-0.007892734430303961,69.32557523912543,0
4551,911,511,588.14,111.48,1.6575886099994992,1.7717623027081344,-0.0017448671596286048,48.423871244930304,0
4552,911,607,633.11,151.03,1.9577793542685071,2.053313989453346,-0.004581055767660746,66.8398372334497,0
4553,911,811,667.5,170.43,1.9770938268073988,1.724235896496689,0.002753300359128019,62.268453874923914,0
4554,911,905,618.81,111.04,0.22803508501978845,0.2514457039771314,-0.0019622898369218655,37.87498365110603,1
4555,912,312,604.67,151.88,1.5438264151127672,2.3481974257638885,-0.012312231339944368,69.92177052258603,0
4556,912,511,589.19,112.6,1.5352198539623312,1.7477878092660546,-0.00239744934420798,46.84761026599249,0
4557,912,607,634.02,153.1,2.2611943746613017,2.036030468843781,-0.0017283520609565172,66.26905983922919,0
4558,912,811,668.5,172.21,2.0416659863944453,1.772139895644124,0.004790399914743504,60.672820509543214,0
4559,912,905,619.03,111.28,0.3255764119220088,0.24241007648316115,-0.0009035627493970244,47.48955292199501,1
4560,913,312,605.21,153.29,1.5098675438594187,2.211349157958302,-0.013684826780558667,69.04422326936503,0
4561,913,511,590.18,113.65,1.4431216164966196,1.7159948886494725,-0.003179292061658212,46.684684317899624,0
4562,913,607,635.04,155.37,2.488634163552371,2.052874489458058,0.0016844020614277255,65.80374741220923,0
4563,913,811,669.45,174.02,2.044162420161396,1.817241982608055,0.004510208696393092,62.30673139110895,0
4564,913,905,619.33,111.58,0.42426406871197475,0.24073432921196464,-0.0001675747271196515,44.99999999999322,1
4565,914,312,605.72,154.64,1.4431216164966747,2.062634017125759,-0.014871514083254267,69.30454926593698,0
4566,914,511,591.1,114.62,1.3368993978606363,1.6741798427513719,-0.004181504589810059,46.51540790001984,0
4567,914,607,636.05,157.73,2.5670410982296157,2.087270254858235,0.003439576540017697,66.83071678789463,0
4568,914,811,670.33,175.77,1.9588006534611917,1.8552740197751674,0.0038032037167112344,63.30413676821741,0
4569,914,905,619.68,111.96,0.5166236541235146,0.2503491025410515,0.000961477332908689,47.353296866115386,1
4570,915,312,606.21,155.86,1.3147243057006572,1.911656452121386,-0.01509775650043732,68.11766432521287,0
4571,915,511,591.99,115.47,1.2306908628896072,1.6133875682273509,-0.006079227452402103,43.68308759420699,0
4572,915,607,637.06,160.19,2.6592668162484223,2.1418749073427157,0.005460465248448054,67.67846155219021,0
4573,915,811,671.22,177.45,1.9011838417154463,1.8821594415892282,0.002688542181406084,62.087061542723475,0
4574,915,905,620.15,112.4,0.643816744112823,0.28566189324484015,0.003531279070378862,43.111811993258186,1
4575,916,312,606.68,157.08,1.3074020039757916,1.7693966525189644,-0.014225979960242153,68.9310250680723,0
4576,916,511,592.77,116.29,1.1317243480635952,1.539621510475329,-0.007376605775202183,46.43209618416591,0
4577,916,607,638.13,162.82,2.839330907097671,2.2175533462436925,0.007567843890097681,67.86133998369273,0
4578,916,811,672.02,179.04,1.7799157283421982,1.8888588663255255,0.0006699424736297255,63.29098988085136,0
4579,916,905,620.61,112.93,0.7017834423809347,0.3348164414413014,0.004915454819646126,49.04448557417892,1
4580,917,312,607.12,158.22,1.2219656296312171,1.6470323846035502,-0.01223642679154142,68.89516141506775,0
4581,917,511,593.42,117.11,1.0463746938835816,1.4574489158949615,-0.008217259458036752,51.59673829789496,0
4582,917,607,639.2,165.57,2.950830391601677,2.3114747588445206,0.00939214126008281,68.73944083802728,0
4583,917,811,672.85,180.85,1.9912307751740068,1.9073054373458134,0.0018446571020287906,65.36553626408795,0
4584,917,905,621.1,113.62,0.8462860036654309,0.4017249966611791,0.006690855521987771,54.61972779969826,1
4585,918,312,607.57,159.34,1.2070211265756914,1.5348224967115573,-0.011220988789199282,68.11044323009338,0
4586,918,511,594.03,117.84,0.9513148795220342,1.3691328636619644,-0.00883160522329971,50.11731484997217,0
4587,918,607,640.39,168.49,3.1531730050855047,2.4380038181938257,0.012652905934930514,67.82742163366899,0
4588,918,811,673.68,182.89,2.2023850707811854,1.9530016859304715,0.004569624858465815,67.86042373500254,0
4589,918,905,621.75,114.49,1.0860018416190433,0.505226161309495,0.010350116464831593,53.23561932421016,0
4590,919,312,607.98,160.46,1.1926860441876497,1.437008167669397,-0.009781432904216025,69.89376520164218,0
4591,919,511,594.58,118.6,0.9381364506296838,1.2922040125501375,-0.00769288511118269,54.10733431225071,0
4592,919,607,641.65,171.56,3.318508701209014,2.593624724914629,0.015562090672080319,67.68560339757332,0
4593,919,811,674.65,185.31,2.6071632093139336,2.0356814937528958,0.008267980782242423,68.15778156078142,0
4594,919,905,622.48,115.54,1.2788275880665267,0.6228132899751639,0.011758712866566889,55.191501850027315,0
4595,920,312,608.36,161.5,1.1072488428533036,1.354730461298541,-0.00822777063708562,69.92847413546134,0
4596,920,511,595.17,119.25,0.8778382538941389,1.2148908967201633,-0.007731311582997424,47.7702157972044,0
4597,920,607,642.99,174.68,3.395585369269946,2.759134418122397,0.01655096932077682,66.75709721404706,0
4598,920,811,675.72,187.88,2.783846260122867,2.1287447772274115,0.009306328347451575,67.39596698842026,0
4599,920,905,623.25,116.76,1.4426711336960927,0.7493885973318181,0.012657530735665412,57.74202865818545,0
4600,921,312,608.67,162.45,0.9992997548283221,1.2847163283221492,-0.00700141329763917,71.92767785104327,0
4601,921,511,595.7,119.94,0.8700574693662991,1.1361377826568435,-0.007875311406331974,52.471559176587775,0
4602,921,607,644.38,177.78,3.3973666272570475,2.903093145421251,0.014395872729885406,65.84915140075762,0
4603,921,811,676.91,190.73,3.0884624006129373,2.2398816346079657,0.011113685738055424,67.33732376763906,0
4604,921,905,624.08,118.14,1.6103726276859203,0.8876223515984313,0.013823375426661321,58.975225621436856,0
4605,922,312,609.07,163.38,1.012373448881432,1.2315710316990158,-0.005314529662313339,66.72709593591344,0
4606,922,511,596.23,120.59,0.8386894538504573,1.066484742645656,-0.006965304001118744,50.80672690553327,0
4607,922,607,645.79,180.82,3.351074454559293,3.0120811534110503,0.010898800798979914,65.11738518964628,0
4608,922,811,678.18,193.61,3.147586376892633,2.3504736736577843,0.011059203904981852,66.2038531437561,0
4609,922,905,625.0,119.5,1.64195006014188,1.0192597164204185,0.013163736482198717,55.922804719870435,0
4610,923,312,609.52,164.23,0.9617692030835303,1.176761197621427,-0.005480983407758888,62.1027289690558,0
4611,923,511,596.72,121.21,0.790253124005212,1.0011978933965153,-0.006528684924914074,51.6798860632216,0
4612,923,607,647.19,183.69,3.1932585238280162,3.0825435894386146,0.0070462436027564305,63.99665415548713,0
4613,923,811,679.59,196.74,3.432928778754404,2.4893503095170852,0.0138876635859301,65.74942464758549,0
4614,923,905,625.85,120.91,1.6463899902514074,1.1414723085743617,0.01222125921539432,58.91687743330053,0
4615,924,312,609.88,165.03,0.8772684879784683,1.1201758847696062,-0.005658531285182078,65.77225468204531,0
4616,924,511,597.34,121.83,0.8768124086713254,0.9551891944775843,-0.0046008698918931,45.0,0
4617,924,607,648.54,186.47,3.090453041222235,3.1348847837378764,0.005234119429926176,64.09825672226519,0
4618,924,811,681.07,199.91,3.4984710946354802,2.6433173536345143,0.0153967044117429,64.97321258666503,0
4619,924,905,626.69,122.29,1.615549442140376,1.2513648873760477,0.010989257880168602,58.671307132195054,0
4620,925,312,610.27,165.77,0.8364807230295285,1.0723515265024932,-0.004782435826711296,62.20955752054902,0
4621,925,511,598.2,122.61,1.1610340218960102,0.9482235103782246,-0.0006965684099359715,42.20729763428631,0
4622,925,607,649.87,189.22,3.054734030975546,3.1744315052105887,0.003954672147271232,64.18990075942654,0
4623,925,811,682.46,203.02,3.406493798614647,2.793848349324434,0.015053099568991968,65.91796709856374,0
4624,925,905,627.49,123.59,1.5264337522473486,1.3396265881895002,0.008826170081345253,58.3924977537525,0
4625,926,312,610.67,166.46,0.7975587752636032,1.0213672036312744,-0.005098432287121879,59.89869543440163,0
4626,926,511,599.28,123.54,1.4252368224263137,0.9775747578144964,0.0029351247436271823,40.7321066997113,0
4627,926,607,651.22,191.89,2.9918890353754755,3.189687318038369,0.0015255812827780434,63.178018798418,0
4628,926,811,683.86,205.97,3.2653483734511193,2.942391613835326,0.014854326451089195,64.61209370890435,0
4629,926,905,628.21,124.86,1.4598972566588475,1.4154379696172916,0.007581138142779142,60.44983598065556,0
4630,927,312,611.04,167.17,0.8006247560499077,0.9792331162731435,-0.004213408735813095,62.4747742562547,0
4631,927,511,600.54,124.72,1.726267650163195,1.0455640534424577,0.00679892956279613,43.12212255271467,0
4632,927,607,652.59,194.49,2.938860323322653,3.1884903112104666,-0.00011970068279025803,62.21421893529697,0
4633,927,811,685.28,208.91,3.2649655434628815,3.0697650906642133,0.012737347682888745,64.21977342591454,0
4634,927,905,628.8,125.93,1.2218837915284413,1.4529977484035925,0.0037559778786300903,61.12757582596334,0
4635,928,312,611.38,167.76,0.6809552114493476,0.9266265247605091,-0.005260659151263436,60.04639183219633,0
4636,928,511,601.98,126.09,1.9875864761061768,1.149191213100872,0.010362715965841419,43.57299813248432,0
4637,928,607,653.87,196.98,2.799732130043843,3.1531462237063,-0.00353440875041664,62.794287894346155,0
4638,928,811,686.68,211.72,3.1394426256901,3.1634708461551044,0.00937057554908911,63.516566687250304,0
4639,928,905,629.25,126.87,1.042161215935441,1.448613685835232,-0.0004384062568360436,64.4184707420588,0
4640,929,312,611.68,168.31,0.6264982043070716,0.8700077407724514,-0.005661878398805775,61.389540334038934,0
4641,929,511,603.54,127.67,2.220360331117412,1.2774136011496449,0.012822238804877295,45.36493633573162,0
4642,929,607,655.19,199.49,2.8359301824974867,3.1048883718351474,-0.004825785187115272,62.26027883643396,0
4643,929,811,688.11,214.31,2.958546940645052,3.1986092192882163,0.0035138373133111857,61.09587691936553,0
4644,929,905,629.6,127.59,0.8005623023850263,1.400787157267082,-0.004782652856815006,64.07509849244406,0
4645,930,312,611.95,168.89,0.6397655820689584,0.8232594146940169,-0.004674832607843449,65.03721016918463,0
4646,930,511,605.14,129.38,2.341815535006985,1.4238113292609296,0.01463977281112847,46.90338884992376,0
4647,930,607,656.5,202.1,2.9203082029127985,3.057360655199433,-0.004752771663571442,63.347206503284596,0
4648,930,811,689.59,216.94,3.017830346457539,3.222007627921684,0.002339840863346776,60.63190425885264,0
4649,930,905,629.8,128.22,0.6609841147864046,1.3226184553761133,-0.00781687018909687,72.38742215708169,0
4650,931,312,612.22,169.38,0.5594640292279738,0.779275842133982,-0.004398357256003483,61.14433878028556,0
4651,931,511,606.76,131.21,2.4440335513245435,1.581208937456754,0.01573976081958244,48.483271468997785,0
4652,931,607,657.78,204.72,2.9159561039219972,3.0092196028659286,-0.0048141052333504405,63.96219571458987,0
4653,931,811,691.1,219.72,3.1636213427020587,3.229523522130596,0.0007515894208911967,61.49071844697538,0
4654,931,905,629.89,128.73,0.5178802950489586,1.213369222112417,-0.010924923326369629,79.99202019855502,0
4655,932,312,612.49,169.86,0.5507267925205815,0.7331111764978969,-0.004616466563608512,60.64224645721131,0
4656,932,511,608.37,133.09,2.475176761364737,1.7448576682081822,0.016364873075142828,49.42381305694333,0
4657,932,607,659.04,207.37,2.9342971901291808,2.9675418764229176,-0.004167772644301104,64.57023487832078,0
4658,932,811,692.71,222.68,3.3695251891030717,3.25171740335164,0.0022193881221043823,61.457394138780366,0
4659,932,905,629.98,129.17,0.44911023145771656,1.0940852392440008,-0.011928398286841623,78.4398692057782,0
4660,933,312,612.65,170.28,0.4494441010848616,0.6818786662980301,-0.005123251019986686,69.14554196042488,0
4661,933,511,609.87,135.02,2.4443608571567386,1.9102684415233349,0.016541077331515264,52.14557457532969,0
4662,933,607,660.23,209.97,2.8593880464183417,2.93415482868195,-0.0033387047740967455,65.40679461198127,0
4663,933,811,694.41,225.8,3.553083168179405,3.2637328422941403,0.0012015438942500456,61.415279676200534,0
4664,933,905,630.04,129.59,0.42426406871193656,0.9718726470900536,-0.01222125921539472,81.86989764585162,0
4665,934,312,612.79,170.66,0.4049691346263227,0.6346487309628156,-0.004722993533521447,69.7751405688335,0
4666,934,511,611.25,136.91,2.3401922997907536,2.056606430635278,0.014633798911194318,53.864623388410685,0
4667,934,607,661.48,212.46,2.7861442891566197,2.9037239534753883,-0.0030430875206561847,63.34298135854595,0
4668,934,811,696.09,228.75,3.394834311126266,3.253369163943219,-0.0010363678350921112,60.338853798009524,0
4669,934,905,630.09,129.95,0.3634556369077197,0.846663266566788,-0.012520938052326559,82.09283729703057,0
4670,935,312,612.94,171.06,0.4272001872659138,0.5937206773864541,-0.004092805357636153,69.44395478040538,0
4671,935,511,612.39,138.69,2.1137644144984495,2.1518794698955217,0.009527303926024366,57.36249241571464,0
4672,935,607,662.7,214.87,2.701203435507968,2.8683708939286303,-0.0035353059546757936,63.15036947677085,0
4673,935,811,697.72,231.75,3.4142202623732385,3.2541418103190787,7.726463758594981e-05,61.483292110250154,0
4674,935,905,630.09,130.22,0.27000000000001023,0.7210198913420542,-0.012564337522473379,90.0,0
4675,936,312,613.11,171.46,0.43462627624200384,0.5574274274842942,-0.0036293249902159875,66.97450799147722,0
4676,936,511,613.31,140.22,1.7853010950536965,2.1878858971582598,0.003600642726273806,58.98120431145378,0
4677,936,607,663.81,217.01,2.4107467722678213,2.810256667617865,-0.005811422631076546,62.58461008057448,0
4678,936,811,699.38,234.67,3.358868857219618,3.2634938586959286,0.0009352048376849887,60.38206630812995,0
4679,936,905,630.16,130.46,0.2499999999999909,0.6000301656761685,-0.012098972566588572,73.73979529170263,0
4680,937,312,613.29,171.93,0.5032891812864458,0.527693870007948,-0.0029733557476346205,69.04422326937309,0
4681,937,511,614.09,141.63,1.611365880239533,2.1763957201658934,-0.001149017699236632,61.04900479253045,0
